
Logging session 11 - user MO - 2/7/2012 3:03:24 PM
40946.6273615741,drag,gesture h:274 v:25,11
40946.6281581829,minimize,double tap,11
40946.6281692014,exit,minimized button,11
40946.6289031829,drag,gesture h:486 v:-125,11
40946.6289031829,resize,gesture 1.153,11
40946.6289202083,drag,gesture h:27 v:143,11
40946.6289202083,resize,gesture 0.404,11
40946.6289346528,rotate,gesture r:49,11
40946.6289480093,resize,gesture 1.511,11
40946.6290219329,minimize,size reduce,11
40946.6290219444,drag,gesture h:15 v:37,11
40946.6290219444,rotate,gesture r:9,11
40946.6290219444,resize,gesture 0.851,11
40946.6290219444,minimize,size reduce,11
40946.6291123148,resize,gesture 2.575,11
40946.6291217708,drag,gesture h:18 v:32,11
40946.6291373495,drag,gesture h:8 v:90,11
40946.6291373495,resize,gesture 0.723,11
40946.6292930324,drag,gesture h:33 v:38,11
40946.6293797917,drag,gesture h:-26 v:112,11
40946.6293797917,resize,gesture 0.498,11
40946.6293925926,minimize,off edge,11
40946.6293927546,minimize,off edge,11
40946.6294014468,drag,gesture h:-8 v:213,11
40946.6294014468,rotate,gesture r:17,11
40946.6294716435,resize,gesture 2.393,11
40946.6294789815,maximize,size enlarge,11
40946.6294887153,drag,gesture h:79 v:150,11
40946.6294887153,resize,gesture 0.770,11
40946.6295086806,rotate,maximized,11
40946.6295637731,rotate,maximized,11
40946.6296372454,drag,gesture h:64 v:2,11
40946.6296496759,drag,gesture h:92 v:-47,11
40946.6296659259,resize,gesture 0.5,11
40946.629706412,drag,gesture h:-265 v:55,11
40946.6297265394,drag,gesture h:213 v:97,11
40946.6297314815,drag,gesture h:81 v:-52,11
40946.6297565046,minimize,double tap,11
40946.6298236806,drag,gesture h:74 v:-68,11
40946.6298464699,resize,gesture 0.890,11
40946.6301239236,resize,gesture 0.996,11
40946.6301639352,rotate,gesture r:4,11
40946.63024375,rotate,gesture r:4,11
40946.6305608449,resize,gesture 1.489,11
40946.6305710648,drag,gesture h:12 v:117,11
40946.6305710648,resize,gesture 0.616,11
40946.6306978819,rotate,gesture r:8,11
40946.6307719097,minimize,size reduce,11
40946.6307719213,drag,gesture h:4 v:94,11
40946.6307719213,resize,gesture 0.736,11
40946.6307719213,minimize,size reduce,11
40946.6307814931,exit,minimized button,11
