
Logging session 07 - user SS - 2/6/2012 5:39:44 PM
40945.7436218866,minimize,blob touch,07
40945.7438035764,minimize,blob touch,07
40945.7439139468,minimize,blob touch,07
40945.7440350231,resize,gesture 1.760,07
40945.7440934028,maximize,size enlarge,07
40945.7441003241,resize,gesture 1.710,07
40945.744210706,rotate,maximized,07
40945.7442277894,rotate,maximized,07
40945.7442416551,rotate,maximized,07
40945.7442578472,rotate,maximized,07
40945.7442836921,resize,gesture 0.5,07
40945.7443444097,maximize,size enlarge,07
40945.7443477431,rotate,maximized,07
40945.7443493866,resize,gesture 2.131,07
40945.7444207176,drag,gesture h:27 v:71,07
40945.7444499769,minimize,off edge,07
40945.7444501505,minimize,off edge,07
40945.7444503356,minimize,off edge,07
40945.7444585995,drag,gesture h:-682 v:242,07
40945.7444698264,exit,minimized button,07
40945.7447411574,drag,gesture h:49 v:-26,07
40945.7447755556,minimize,off edge,07
40945.7447755556,minimize,off edge,07
40945.7447787847,rotate,gesture r:8,07
40945.7447787847,resize,gesture 0.786,07
40945.7448250231,exit,off corner,07
40945.7448250231,minimize,off edge,07
40945.7448250347,exit,off corner,07
40945.7448250347,minimize,off edge,07
40945.7449163773,exit,off corner,07
40945.7449163773,minimize,off edge,07
40945.7449163889,exit,off corner,07
40945.7449163889,minimize,off edge,07
40945.7449163889,exit,off corner,07
40945.7449163889,minimize,off edge,07
40945.7449264583,rotate,gesture r:20,07
40945.7449264583,resize,gesture 0.720,07
40945.7449763079,drag,gesture h:138 v:144,07
40945.7449763079,rotate,gesture r:33,07
40945.7450135185,exit,off corner,07
40945.7450135185,minimize,off edge,07
40945.7450135185,exit,off corner,07
40945.7450135185,minimize,off edge,07
40945.7450135185,exit,off corner,07
40945.7450135185,minimize,off edge,07
40945.745017037,resize,gesture 1.084,07
40945.7450862037,drag,gesture h:414 v:281,07
40945.7450862153,rotate,gesture r:22,07
40945.7450862153,resize,gesture 0.972,07
40945.7451052778,resize,gesture 1.330,07
40945.745145081,exit,press and hold,07
40945.7452188079,exit,press and hold,07
40945.7452462616,rotate,gesture r:19,07
40945.7455075694,minimize,double tap,07
40945.7455197917,exit,minimized button,07
40945.7460848495,drag,gesture h:85 v:-91,07
40945.7460848495,resize,gesture 1.035,07
40945.7462660995,drag,gesture h:237 v:-79,07
40945.7463751042,minimize,double tap,07
40945.7463841088,exit,minimized button,07

Logging session 07 - user SS - 2/6/2012 5:55:37 PM
40945.7469585995,drag,gesture h:112 v:-23,07
40945.7469586111,resize,gesture 1.121,07
40945.7472484722,rotate,gesture r:89,07
40945.7472484722,resize,gesture 1.670,07
40945.7475957176,maximize,size enlarge,07
40945.7475958218,rotate,maximized,07
40945.7475959954,rotate,maximized,07
40945.747596169,rotate,maximized,07
40945.7475963773,rotate,maximized,07
40945.7475965509,rotate,maximized,07
40945.7475967245,rotate,maximized,07
40945.7475972569,rotate,maximized,07
40945.7475982407,rotate,maximized,07
40945.7475987269,rotate,maximized,07
40945.7475989005,rotate,maximized,07
40945.7475992477,rotate,maximized,07
40945.7476010532,rotate,maximized,07
40945.7476015856,rotate,maximized,07
40945.747601794,rotate,maximized,07
40945.747601956,rotate,maximized,07
40945.7476021296,rotate,maximized,07
40945.7476022917,drag,gesture h:98 v:-10,07
40945.7476023032,rotate,gesture r:28,07
40945.7476023032,resize,gesture 1.420,07
40945.7476155093,rotate,maximized,07
40945.7476163542,rotate,maximized,07
40945.7476653009,resize,gesture 1.877,07
40945.7478596875,minimize,double tap,07
40945.7478696759,exit,minimized button,07
40945.7482995602,rotate,gesture r:90,07
40945.7482995602,resize,gesture 1.734,07
40945.7489971759,resize,gesture 0.713,07
40945.749304537,minimize,off edge,07
40945.7493102546,drag,gesture h:-281 v:534,07
40945.7493102546,resize,gesture 0.999,07
40945.7493238889,exit,minimized button,07
40945.7502403935,drag,gesture h:119 v:-299,07
40945.7503057755,resize,gesture 1.247,07
40945.7506645833,minimize,double tap,07
40945.7506892245,drag,gesture h:139 v:186,07
40945.750694919,minimize,double tap,07
40945.7507241782,exit,minimized button,07
40945.7507678704,exit,minimized button,07
40945.7508642361,exit,minimized button,07

Logging session 07 - user SS - 2/6/2012 6:14:24 PM
40945.7600022685,minimize,double tap,07
40945.7600149537,exit,minimized button,07
40945.7600367824,exit,minimized button,07
