
Logging session 13 - user JB - 2/7/2012 6:24:21 PM
40946.7669191667,rotate,gesture r:7,13
40946.7672217245,minimize,double tap,13
40946.7672342245,exit,minimized button,13
40946.7681664931,drag,gesture h:77 v:53,13
40946.7681941782,drag,gesture h:141 v:-52,13
40946.7681941782,rotate,gesture r:56,13
40946.7682309028,drag,gesture h:62 v:8,13
40946.7682309028,resize,gesture 1.010,13
40946.7684050463,drag,gesture h:-199 v:34,13
40946.7684050579,resize,gesture 1.238,13
40946.7684849421,rotate,gesture r:30,13
40946.7685193981,drag,gesture h:15 v:142,13
40946.7685193981,resize,gesture 0.484,13
40946.7685703588,drag,gesture h:448 v:-12,13
40946.7686233218,rotate,gesture r:76,13
40946.7686957523,resize,gesture 1.418,13
40946.7688994907,minimize,size reduce,13
40946.7688995023,drag,gesture h:50 v:109,13
40946.7688995023,resize,gesture 0.697,13
40946.7688995023,minimize,size reduce,13
40946.769069537,rotate,gesture r:6,13
40946.769069537,resize,gesture 0.898,13
40946.7691128704,minimize,double tap,13
40946.7692078588,resize,gesture 1.888,13
40946.7693040278,drag,gesture h:-48 v:124,13
40946.7693040394,resize,gesture 0.635,13
40946.7693127894,minimize,double tap,13
40946.7693613773,minimize,double tap,13
40946.769414919,minimize,double tap,13
40946.7694577893,minimize,double tap,13
40946.7695529282,minimize,size reduce,13
40946.7695529282,drag,gesture h:15 v:34,13
40946.7695529282,rotate,gesture r:4,13
40946.7695529282,resize,gesture 0.927,13
40946.7695529282,minimize,size reduce,13
40946.7695708102,exit,minimized button,13
40946.7701901273,drag,gesture h:297 v:24,13
40946.7702205556,rotate,gesture r:45,13
40946.7703211806,resize,gesture 0.945,13
40946.7703606481,drag,gesture h:-199 v:63,13
40946.7703606481,rotate,gesture r:43,13
40946.7704395833,drag,gesture h:330 v:35,13
40946.7704395833,resize,gesture 0.947,13
40946.77062125,drag,gesture h:-62 v:37,13
40946.77062125,resize,gesture 0.878,13
40946.7706622917,drag,gesture h:167 v:26,13
40946.7706622917,resize,gesture 0.956,13
40946.7707304745,resize,gesture 1.038,13
40946.7707304861,minimize,double tap,13
40946.770785081,drag,gesture h:-64 v:39,13
40946.770785081,rotate,gesture r:129,13
40946.770785081,resize,gesture 0.858,13
40946.7708420139,drag,gesture h:-52 v:216,13
40946.7708420139,rotate,gesture r:58,13
40946.7708647569,rotate,gesture r:177,13
40946.7709033912,drag,gesture h:-51 v:464,13
40946.7709033912,rotate,gesture r:125,13
