
Logging session 14 - user AN - 2/7/2012 6:50:10 PM
40946.7848402894,drag,gesture h:173 v:59,14
40946.7851808102,drag,gesture h:99 v:-39,14
40946.7853972454,drag,gesture h:-85 v:42,14
40946.7853972454,rotate,gesture r:17,14
40946.7854798495,drag,gesture h:50 v:-9,14
40946.7858995486,drag,gesture h:-53 v:41,14
40946.7858995486,rotate,gesture r:14,14
40946.7861812269,rotate,gesture r:31,14
40946.7863798611,minimize,size reduce,14
40946.7863798611,minimize,size reduce,14
40946.7863824653,drag,gesture h:87 v:101,14
40946.7863824653,rotate,gesture r:7,14
40946.7863824653,resize,gesture 0.6,14
40946.7863928472,exit,minimized button,14
40946.7875596991,drag,gesture h:-4 v:97,14
40946.7875610532,drag,gesture h:-82 v:32,14
40946.7875610532,rotate,gesture r:12,14
40946.7876096644,drag,gesture h:195 v:-73,14
40946.7876096644,rotate,gesture r:3,14
40946.7876976157,rotate,gesture r:42,14
40946.7878589005,drag,gesture h:21 v:32,14
40946.7879079861,rotate,gesture r:25,14
40946.7879401736,drag,gesture h:42 v:18,14
40946.7882235301,minimize,double tap,14
40946.7882708449,rotate,gesture r:17,14
40946.7883033681,maximize,size enlarge,14
40946.7883059491,rotate,maximized,14
40946.7883126042,rotate,maximized,14
40946.7883148611,resize,gesture 2.012,14
40946.7883241204,rotate,maximized,14
40946.7883276852,rotate,maximized,14
40946.7883328819,rotate,maximized,14
40946.7883352546,resize,gesture 0.992,14
40946.7884428125,drag,gesture h:-18 v:232,14
40946.7884428241,rotate,gesture r:54,14
40946.7884428241,resize,gesture 0.210,14
40946.7884579167,drag,gesture h:171 v:-66,14
40946.7884934954,resize,gesture 3.367,14
40946.7885862731,minimize,size reduce,14
40946.7885862731,drag,gesture h:-244 v:58,14
40946.7885862847,resize,gesture 0.6,14
40946.7885862847,minimize,size reduce,14
40946.7887094329,exit,minimized button,14
40946.7888433796,minimize,size reduce,14
40946.7888433912,rotate,gesture r:4,14
40946.7888433912,minimize,size reduce,14
40946.7889782639,drag,gesture h:64 v:-61,14
40946.7889782639,resize,gesture 3.573,14
40946.7891188773,drag,gesture h:-66 v:181,14
40946.7891188773,resize,gesture 0.313,14
40946.789136412,rotate,gesture r:12,14
40946.789136412,resize,gesture 0.695,14
40946.7891601736,minimize,size reduce,14
40946.7891601852,resize,gesture 1.284,14
40946.7891601852,minimize,size reduce,14
40946.7892908449,drag,gesture h:87 v:-182,14
40946.7892908449,resize,gesture 3.814,14
40946.7893087384,maximize,size enlarge,14
40946.7893090394,rotate,maximized,14
40946.7893093519,rotate,maximized,14
40946.7893096991,rotate,maximized,14
40946.7893099537,rotate,maximized,14
40946.7893101736,rotate,maximized,14
40946.7893110069,rotate,maximized,14
40946.7893113426,rotate,maximized,14
40946.7893124306,rotate,maximized,14
40946.7893127894,rotate,maximized,14
40946.7893129282,rotate,maximized,14
40946.7893135069,rotate,maximized,14
40946.7893171181,rotate,maximized,14
40946.7893172917,resize,gesture 1.162,14
40946.7893564815,rotate,maximized,14
40946.7893569907,rotate,maximized,14
40946.7893570486,rotate,maximized,14
